company_id,year,revenue,ebitda,debt,cash,capex
124,2023,499536863.53502256,75572759.09699342,118264539.42124702,126552988.24320224,35814295.16239414
125,2019,87792627.53884672,28223622.062665224,83154041.59192146,10055843.074197555,6810855.045682629
125,2020,103612745.98619956,28500670.157838516,40487323.5666062,26601439.93636853,5608958.003401754
125,2021,122283629.40897737,28439885.527129285,50197995.12461711,32848941.21223162,8693184.316817451
125,2022,144318981.98532236,24205505.251412313,49237629.07754261,29062832.659779165,11145695.24336257
125,2023,170325076.7248713,41826072.63818077,98698137.943137,11568540.805235175,13391843.421031108
126,2019,290415703.7351757,52678050.7174031,121518448.43328653,76264432.78661697,10308909.767573155
126,2020,287504505.8453261,77072642.44557491,118847927.39491327,32460573.68749514,14896362.428825967
126,2021,284622490.51359874,78300239.11240815,248370027.0357675,66571074.979318276,14774432.50733617
126,2022,281769365.206909,70972486.69020705,85980912.99549286,69808461.8867423,17386776.29173828
126,2023,278944840.3245954,69917228.27964626,230617514.4143867,37528432.36936438,10398715.633786421
127,2019,44262892.9200097,9212819.62590983,28166689.94012894,12032902.934341025,2320752.012628898
127,2020,49125143.10456585,13225865.540105607,16463671.693636227,9044372.068432387,2911251.8234752575
127,2021,54521508.32990662,12204020.002060404,19805059.287067667,8246192.034665849,4233354.163452394
127,2022,60510660.78811675,9735528.620679773,30186093.857579723,9882045.13293375,2741598.308027666
127,2023,67157717.7736675,21608451.34990497,71579552.09541158,5313542.178908446,2697323.0752806333
128,2019,312586179.143142,80094929.66449119,299152273.65821373,59697629.4604548,9407073.469641222
128,2020,327971838.6602466,82465911.3999152,198940674.18160972,53289592.28099046,25508630.942319408
128,2021,344114788.596989,113756156.76096888,326150834.5628025,27696209.189960487,16256454.92989443
128,2022,361052303.194297,76192141.79357663,203456915.9694131,62504436.39209519,13863995.822004888
128,2023,378823491.3512439,73792722.59697409,129443446.54837786,29490444.742129948,19077554.956996903
129,2019,284749502.09428376,56804908.704227276,91237442.77300288,59665693.81992742,21622941.63903385
129,2020,318118959.6393171,56623940.3372779,198240629.49686667,64094523.53704689,15594364.879033506
129,2021,355398944.4676645,61464521.54070175,136239184.7584928,79034488.50639413,19820313.4619296
129,2022,397047726.6489818,64437435.13814643,121762832.91697577,74774661.00255875,22050146.80457329
129,2023,443577280.38066214,108483510.32869148,245274027.5053912,92029377.81602578,17242015.679194465
130,2019,338759807.8950818,69977602.10321122,158207262.75368297,81532256.2339956,21847903.096393175
130,2020,388845320.8321137,90235566.87468757,302827741.8866365,112179125.7627681,27456740.931017295
130,2021,446335958.42591274,102738491.48930958,253170407.99855846,95116286.89759345,20681179.380251516
130,2022,512326565.6319694,132943217.19368081,316369872.6846536,57307377.06854657,28616121.8077975
130,2023,588073859.8295513,160128394.27711108,381742202.14435047,69421039.94170348,23889470.178192567
131,2019,234457120.98428717,61340361.744180575,100514925.38548549,65525046.511736654,18348739.032019563
131,2020,271140212.7053154,62900075.73490273,225517480.4975817,46431875.05940165,8919623.561156355
131,2021,313562730.09430426,55265429.491233066,108384187.06490034,51902051.164416224,20586648.51031357
131,2022,362622661.9916863,63764125.94863859,216476534.474495,62615723.67163785,13471964.673833938
131,2023,419358496.3059528,146092579.1005764,417029182.8018612,80700791.52563007,25881148.743326455
132,2019,153889985.1515323,34062180.64803514,68765618.70249093,15358896.140584597,10784023.880844926
132,2020,175107531.98522702,48347356.13151393,161107264.8310065,27824726.382870436,11060744.527595052
132,2021,199250443.2810519,47491874.56716544,96405091.50467847,24662938.58452797,6537940.540910272
132,2022,226722053.00138113,75874567.48183112,212112004.76687923,38150103.10872497,7071863.757131311
132,2023,257981304.68726203,49037977.12871967,162675675.33721867,15599097.046232319,10986999.324713228
133,2019,136914450.06049335,20988977.07200659,71401775.64586174,29891957.91384425,5023495.188277062
133,2020,147480526.08264625,46269451.70911758,50130518.50422297,19556285.065669563,5911621.136313532
133,2021,158862016.12761843,38759002.54192136,138886759.1430543,44443633.34585448,10090996.513670595
133,2022,171121848.00581142,55938186.0383582,62536735.10635152,27599533.936408326,12684080.937911129
133,2023,184327805.8450448,59425322.1652282,112937925.20787075,39399997.35338582,6981409.96885072
134,2019,305291345.6917389,47489040.941856995,90894249.7374116,50267776.61880991,15284099.46762138
134,2020,341855851.6818539,79927093.09433332,224740036.88551736,95962533.81942846,20044090.219647277
134,2021,382799659.99143624,106475909.03293125,267584560.7198018,37476790.79112355,23149679.775472905
134,2022,428647276.23832417,117586798.48378971,294758983.4159392,37153319.83712035,25243478.57989278
134,2023,479986025.668478,123399753.57524623,474645430.73791814,84493253.26937164,17003321.36109921
135,2019,45302520.85864847,6829928.5632707635,17616628.60271062,7474541.432741693,2250117.204827113
135,2020,52456845.55963247,15585943.948835323,20652873.138252817,8337872.149791578,1728157.7465887265
135,2021,60741005.001751825,20937149.828748904,60122791.44436296,7651924.257750027,3493072.054850062
135,2022,70333426.44343118,21511647.30507965,48733568.07432397,4352460.003499131,5569056.239482154
135,2023,81440714.96892214,24205400.510888442,66697373.97874603,21427420.55268922,2587086.473845426
136,2019,129726143.28367971,27658215.76986581,65447241.60633348,18746138.90273476,3949303.9429144724
136,2020,141741234.1487179,45123671.71181973,150008310.1143364,18744199.61333843,6357120.910906378
136,2021,154869149.34384847,50298939.95220847,183255910.36042655,29398760.955975443,7328310.686651674
136,2022,169212957.4187441,33382735.699201617,77138546.28039125,42763943.17631442,8134244.773137047
136,2023,184885273.0173211,61448571.24941761,220476161.85665107,46489268.61030127,5551214.92092865
137,2019,119626631.58167759,29582113.120567676,92361221.78345908,7385407.21061118,9042398.479089333
137,2020,137923535.72835955,23779120.479529,60231323.15431824,29402955.721672647,5809441.373569506
137,2021,159018953.02321365,38896190.48190318,99883288.08237553,23606082.8649589,8284566.845916721
137,2022,183340916.3059874,37289440.15137702,144852892.1032701,9618158.880410548,6076046.0753981015
137,2023,211382926.0780764,64391505.48427701,97074269.47638336,26092229.291566875,15048901.397340909
138,2019,231239695.3311934,35706567.687116936,100912035.40025824,49574849.75822146,17458424.141224906
138,2020,252334300.3292925,59042091.75404554,97033904.51993564,39091212.01544064,7999066.523434713
138,2021,275353239.1204651,89529750.57674329,135016893.16581532,35837793.68227547,15029002.996502746
138,2022,300472057.0893011,55159909.81302288,98126302.29148288,76325294.80358665,21042147.308062665
138,2023,327882313.56878227,54852589.78805131,136407289.27392176,89692557.41501854,21442049.202600166
139,2019,94741557.94871624,17279356.1552064,20166373.15187222,26471162.768000428,5173445.179535618
139,2020,113056683.5306889,35185509.75339661,115759534.59920196,13300552.76473977,8154209.044687947
139,2021,134912428.7979005,40526160.415340394,119562953.14024965,23170197.721205965,9195485.863045426
139,2022,160993254.6730673,43354547.72588469,80534993.57595307,24862510.93497641,8639953.48817457
139,2023,192115939.80754465,55986300.04791328,67516208.68169333,52471770.75810074,9053618.66023482
140,2019,64507011.4610487,13288197.81648816,41343308.942360744,15928739.847225007,3821370.7609273647
140,2020,75366327.26337077,16771460.173105974,35420522.31689346,6520019.193003229,5385433.582710249
140,2021,88053734.88119677,14496955.419782769,15464705.579925185,24655685.572122466,5126400.155412718
140,2022,102876981.11430188,32817091.1730541,101898686.54362682,7466755.5595821915,3945125.632698679
140,2023,120195619.8390909,23843768.92293664,28824599.00759228,22949507.899704482,5909796.526020088
141,2019,308733431.308256,72735191.71225521,103030949.64692475,60546287.06048595,10202660.087176884
141,2020,347251949.1278509,56824847.993034676,120932979.35925902,75237150.04611166,27769033.84951644
141,2021,390576153.87526375,128829921.50383094,196121590.40228528,105841748.1755633,19896988.712829333
141,2022,439305617.6045482,110972752.73692243,219733149.4131087,46043704.82572485,21936653.389219202
141,2023,494114716.7948906,100317429.2511269,360980740.83715075,127525633.09630856,36884635.04993758
142,2019,29572529.513842504,4987207.89517648,10563151.961939111,3603797.9227913273,1961259.5082574717
142,2020,31920998.253976595,7169638.978287372,10591964.937915582,7453824.179824884,1909347.1763052037
142,2021,34455967.96355955,6704442.294998134,9712398.646567507,1786535.7192979727,1456623.084420667
142,2022,37192249.4046045,9753127.722736446,18672924.640652683,4186013.6084330217,1168629.9423733787
142,2023,40145829.51891632,6423586.734723176,7969849.340027575,5244333.316556141,1999950.6679077211
143,2019,186434625.96337417,60134066.929408625,60310002.15419915,20735788.33716037,14796847.78383807
143,2020,212137014.91283065,64143492.37260271,121852560.09748799,10776270.033875175,8520208.03160354
143,2021,241382805.7078162,72079300.19807874,195595009.94129115,49462558.70489153,12051158.689454565
143,2022,274660501.44676226,86550679.6423006,171698667.8292511,63220120.00919786,16914388.685914915
143,2023,312525951.60527676,103383061.91569443,116377866.38830145,42938525.68724308,19120390.759221956
144,2019,150050277.4334717,37863469.01345818,117656007.7951408,12975170.45167095,11435230.726821812
144,2020,165733925.13227093,38622862.787801966,60850389.38564586,45567052.41305067,11653062.18409155
144,2021,183056868.73473227,29046284.754233334,107937795.06517698,31869247.983836338,10952717.155819578
144,2022,202190451.73896098,38127717.703946754,89281228.1365357,58626107.81242162,10675792.4522394
144,2023,223323926.91391298,38088056.85011447,87726215.35775352,20461952.55463773,17037614.518845674
145,2019,112392244.20582399,17313254.379404042,50258016.78541986,17948865.003117282,5852246.96112604
145,2020,130389040.10027254,41540220.58850334,101962616.36787573,22609209.55555971,7099599.236022038
145,2021,151267570.98235342,37254362.32431546,114626069.63142341,31720441.836140014,6327063.944829246
145,2022,175489274.3539225,54667387.86526168,214364813.39117646,45841956.74815535,10769713.315814804
145,2023,203589475.346695,42397047.10779658,108293253.4221985,14139385.292010514,7274023.209971345
146,2019,37215664.89448608,6801495.207154066,25403362.620213438,9856480.122446368,2773160.9347616704
146,2020,44952288.98965627,9973715.387474364,22846501.41536989,6047334.796125434,3442902.0036167284
146,2021,54297250.66416758,8984742.995023085,9634218.51982795,10590529.34689691,2364031.5162374186
146,2022,65584901.1463207,11853693.24189509,13717850.627995497,11591169.440959075,4338645.192403992
146,2023,79219098.67917623,23433419.58667385,56957628.0587328,18568689.304335263,5195351.5868487125
147,2019,270303461.4663447,55573326.15832363,73725584.80982025,40815466.302212484,14645446.528351886
147,2020,301173504.71702653,66517905.086247124,197073181.77763274,15192115.13362083,14950998.161122331
147,2021,335569065.41809297,104653172.95325534,215219484.467362,22873311.839623205,21315926.099785652
147,2022,373892775.765166,121417324.91061558,266441235.62415037,60289557.53756013,27580787.378473245
147,2023,416593250.6180389,96057566.24057747,101859817.78930686,122274082.48849638,26923877.540203642
148,2019,247515759.11174035,74935834.53386876,225632823.94326535,68798031.05792871,12168196.684398618
148,2020,280240270.60264045,83985901.42527325,91985855.576881,56198057.06262534,12990901.85974471
148,2021,317291349.6469003,69478759.17997901,150634370.9143065,60180905.606077306,11964272.59156484
148,2022,359241019.65880334,72293882.23087886,244150612.4958674,30910056.832276177,14827022.63487368
148,2023,406736932.31509596,98034572.94189051,382559829.97885925,112613737.94536884,26997175.561754834
149,2019,106444526.93879625,20877428.184375573,49720354.81045937,6706839.459064645,5844296.290287663
149,2020,117106320.68527393,39227898.96957956,103171786.28929637,22313561.907881167,5105115.852571621
149,2021,128836030.73671852,31385110.5227651,43225041.791836336,25819496.47253508,6078675.740393049
149,2022,141740622.6996248,25650534.62165398,97448938.92787519,21083777.348697953,11141801.435849858
149,2023,155937776.16707957,54340229.47704188,86752787.54387641,46246541.07516548,11491179.3553492
150,2019,256354341.2389868,68701450.59553678,230198810.18120846,14044917.556305978,15203735.79838235
150,2020,268995196.83817863,84541921.18248753,203820200.82895163,39681949.4808602,10818396.26468167
150,2021,282259374.162711,68958277.41708423,151059472.37712097,64811736.21686809,17314565.243346035
150,2022,296177609.2628641,51058482.731183946,84403330.60876127,58574823.32197445,9155085.61995148
150,2023,310782153.786319,100430143.4607331,234446623.5214367,87245019.78151925,9339257.665508986
151,2019,91074727.82111858,30424278.889829848,65759624.22373905,11192159.30977899,7281079.82894038
151,2020,98549290.4956749,32284995.889002867,83524769.37144221,13968259.233496975,3426085.2178044505
151,2021,106637295.43366134,31136216.855096962,94454915.43491156,22099978.431197505,6978288.272732124
151,2022,115389088.24417199,26671356.82744596,33993804.83772279,20943020.09870851,6725022.790297779
151,2023,124859146.43347551,21068811.707688004,22661316.681804232,11647659.778604226,9577122.76827373
152,2019,163744043.93686107,41513922.90310845,71805265.96550761,19814663.482647736,6297789.650623285
152,2020,170056390.90078747,55774024.91746235,71484980.61853385,23960018.147223353,8219980.159627921
152,2021,176612079.38257915,31379289.24124637,74060701.06001051,52052044.599881575,10447869.792952588
152,2022,183420490.21865958,29036562.63927895,55334502.92982428,42039004.01098859,7815212.65529552
152,2023,190491365.87750247,51423538.78539639,72440519.16163556,25153756.316994894,11227158.791273152
153,2019,309556198.34117997,80585660.05109362,231433512.635851,43459622.10329656,11121001.11165456
153,2020,356350962.198939,58084391.06208415,103142548.124591,80038695.40824121,23627254.38308793
153,2021,410219562.5239943,66817670.10464103,255530785.7224323,112523419.84371474,26875560.75464885
153,2022,472231331.8279524,133312234.53847697,177270364.9090745,72794431.6067214,18261315.57407187
153,2023,543617250.6935428,169491445.02519473,368380492.8773077,155323384.96309504,33759120.889319524
154,2019,282031262.98095435,68466614.93428229,193835167.41543248,70543956.04483284,18297504.2724339
154,2020,292635319.7561255,84470928.78408672,274589266.79231644,76117050.98169187,14557180.329687746
154,2021,303638077.08279777,56872864.92932127,68764456.60251135,71870995.31671353,16209630.961037211
154,2022,315054525.65115106,101870603.42786703,366033073.7419489,35923750.40531984,17659547.55357092
154,2023,326900219.7843757,80647031.86179425,258914349.8601591,31250199.658246476,22766359.905966505
155,2019,268899681.8476566,55603703.378238216,132614092.90656725,35677563.196776375,18692135.24197199
155,2020,305445059.9490439,65254160.55213619,82768664.1833046,42829241.65442367,19955660.64492424
155,2021,346957214.69886935,87072042.015664,294048859.2505938,39497213.1321581,25389121.4068625
155,2022,394111166.347492,89758387.99508,157402408.820393,40779369.88110653,15143807.675298313
155,2023,447673675.1953372,99991361.90554287,140118698.9584348,84637800.32864824,26320179.736244377
156,2019,77779192.29190026,25491056.55018196,101088066.88000186,6769959.366579314,2479801.9359105816
156,2020,85667567.61477429,16678742.400623007,23984685.414524447,10623260.188870678,6430154.184250446
156,2021,94355982.94064803,32932792.864146743,90731355.92515372,12980113.559060631,4349958.434354623
156,2022,103925578.42578965,28964716.3161429,104604761.48985992,10655641.37736386,7874050.682235514
156,2023,114465723.47117321,23712956.38674897,84253982.16418947,19553195.853079382,6167690.4647354055
157,2019,37235865.37906138,11972945.362244628,44894390.00034833,8433465.326798674,1660956.742829094
157,2020,43912978.4758826,12644929.250986228,17540462.612351112,3218670.7001863755,2012569.1390169684
157,2021,51787427.49746017,15545652.221907346,43851208.69423943,11914633.538448142,1810160.1320646384
157,2022,61073918.0053031,9753549.58833744,23378590.54900878,11880168.998965647,3348891.841523274
157,2023,72025656.43372455,17793560.259551477,25987775.971795112,10958237.000862982,3599429.1977220085
158,2019,125943293.69967048,23504548.664140243,70578746.95623198,37693151.63813986,9584347.698986957
158,2020,135538425.94078255,34086011.86706411,58814773.4343878,31945481.462866664,6706523.952389552
158,2021,145864574.18139654,49607017.73626886,108481378.54351975,29694496.789372906,11514915.776543608
158,2022,156977431.70203215,28133665.55445763,34523758.54734118,46769595.94586229,6024296.2102471
158,2023,168936934.83876073,27631791.647055853,83257001.04536943,33913962.79281534,5978111.663689457
159,2019,148017910.90690902,34840153.985009745,100660079.08049878,8151346.435759726,6649460.201245627
159,2020,161004089.2454329,39982241.33606889,94142881.23017764,33680648.607683994,9817317.00944597
159,2021,175129594.75596374,53176944.64152971,124294815.73727594,9444172.73187137,9880361.357476922
159,2022,190494384.97574118,45675455.91246939,66110585.384762414,17263159.956683554,10225844.85741752
159,2023,207207187.09965584,72449256.29105254,249883283.3648926,24120362.13211655,14845639.607507473
160,2019,321339672.8851614,48787926.01136888,129837434.0114359,72626977.84063889,15196990.100064622
160,2020,345685926.84123766,60841582.37330122,91273014.31621137,94826956.39055108,25211494.61665086
160,2021,371876771.2158322,106211532.2799888,120497403.05946368,85196286.18289435,11181900.300948516
160,2022,400051961.1358827,61879263.14202172,172631282.7852504,51435815.77624669,14810247.96113522
160,2023,430361840.25535667,121053162.6426888,181499560.25142944,62949823.583045594,20957506.522346713
161,2019,265406885.94581816,50539084.68772816,171937378.93265826,51839176.75440475,18823602.150279135
161,2020,301709401.6836826,69980168.74715182,70425160.78062823,37153366.06123151,9560544.693681506
161,2021,342977397.6659705,54440124.68017384,198633588.02775785,57935134.95471904,24029391.275555722
161,2022,389890055.30908275,105500143.00825095,262097198.1201167,93034618.82609773,11876980.696384083
161,2023,443219454.877805,154521982.5575232,507790008.57580346,99159352.69062996,26995216.517792515
162,2019,43991869.70602377,12158616.115419805,39793424.721044175,10466495.665520122,2689842.485062455
162,2020,51806107.45063613,16277522.233508151,32345359.2752576,2799970.7018411383,3415525.0416576867
162,2021,61008381.483257495,12511393.741336493,17169438.262482706,10280905.179953786,2522317.3828274505
162,2022,71845247.48849805,12720002.447719155,46830915.66352721,11685606.562438957,3076917.016566237
162,2023,84607056.62385207,23249383.34473139,34164950.111210406,12035747.183278156,5183344.227109347
163,2019,249715074.62072614,49050150.93928607,49993082.273678444,74609324.28614664,14204847.631742138
163,2020,283750039.68242747,90998750.44427484,296565553.62749845,81340667.58997469,13878333.831258481
163,2021,322423806.9810807,84859551.51264992,269602671.4982372,43359412.86663736,9975765.331890156
163,2022,366368622.9771872,97740913.39486393,269843012.33626235,96315907.74436943,24560318.31193212
163,2023,416302906.2865588,127500086.17778017,205479594.46397102,114601769.20176014,20936440.69664398
164,2019,169085048.6357922,39546902.51586838,147707724.35040894,9042526.336908838,10237735.241352752
164,2020,193467855.97370967,47049742.604797296,131964436.54222168,34469357.276129015,7025266.727613945
164,2021,221366771.32043517,71105368.84099132,217965842.7680023,30523299.90507841,17318733.07198992
164,2022,253288832.90820614,86897441.3074904,121237896.93304665,17466157.89356128,17562915.41041588
164,2023,289814196.11136895,69875305.69538504,145070983.8942281,75367877.82920903,16740887.591195554
165,2019,127775684.94577625,25226643.035861623,48674845.865998946,22358677.311908036,4451436.339105337
165,2020,141174814.6434142,33621370.98550028,117599852.56677572,28477763.14751542,5448526.372678406
165,2021,155979036.9980026,28741291.722236153,97545526.43356332,31705048.241433576,4986866.867192882
165,2022,172335696.30869868,28026095.192312174,106009703.11498131,36462263.552670226,8284831.671565428
165,2023,190407588.0567486,55481173.266187534,178537985.4975256,19077514.468414642,14952128.592132546
166,2019,97776083.5495362,22566536.9303832,68595623.4051976,11147866.404602231,5583019.475524832
166,2020,110377577.26389654,20611936.325872887,30978328.141248252,28971870.417093884,5004092.333319684
166,2021,124603165.93142211,30212750.992500044,65562961.31385963,26550625.22954301,4000857.154507276
166,2022,140662164.77114055,26292235.93558437,40749072.2872771,22797117.281680763,7646536.573685239
166,2023,158790865.78741536,55420941.889728464,78068411.53080346,9478298.62656724,7160473.581094934
167,2019,329719499.2586926,74019674.61029984,270653638.84700006,57305840.60400192,9911675.896408865
167,2020,368004517.5810826,124828970.47763659,223814340.51439288,54161736.7505369,24954905.650971603
167,2021,410734958.85007155,134757849.97862855,173811625.91310772,94483132.53861149,32762257.933901064
167,2022,458426998.4794399,145277757.21442273,156057670.79996553,44422820.34342688,35699479.56367141
167,2023,511656747.02547127,115098097.63723366,171834859.16230354,86519858.83176093,30892318.277006734
168,2019,131174741.6322268,34874360.37843334,137547544.1047871,19735586.273777787,9917087.933016147
168,2020,151614245.81772366,33071369.00801453,62460720.77829141,40623561.613329515,11324297.954253105
168,2021,175238611.09881353,38706541.511465736,78100774.1126114,41258475.66926228,10521852.779323073
168,2022,202544099.03380853,63946657.58929327,223513379.86548695,14248363.756441377,13648557.391301915
168,2023,234104298.1120443,79723679.72711577,230291145.0879462,15626374.635634338,15680882.134482794
169,2019,220404614.00708178,76727142.48640768,207391479.52658403,63196815.92715243,11815743.081046885
169,2020,245522623.54860932,69786339.1694534,276835473.25128317,47145434.34593524,19061533.144265573
169,2021,273503161.2008596,45552516.96605467,105850088.03833522,21792758.64045766,21186358.80280799
169,2022,304672449.7551382,76986076.46927097,81592789.35161178,75864225.5006215,22167278.532121275
169,2023,339393889.3877234,118287538.75532353,436876177.75209934,88301563.40748042,16320924.92755917
170,2019,82700071.79304211,22355416.289028957,31319847.62919292,17510201.34036671,6572155.543701322
170,2020,99470566.51870275,28657441.603631288,109526554.94231285,25389564.42133966,6817637.19071299
170,2021,119641898.59849823,21248845.877628557,73104302.96771774,6674759.033906334,6379770.120353239
170,2022,143903713.44232705,21590610.816743035,34851582.89038511,36490238.394437596,11209567.311326787
170,2023,173085507.5443555,33890800.19794275,114261711.21766178,23879491.200124014,9527395.925571622
171,2019,36713450.5195479,7814693.882429784,30968446.622834094,4241407.400423792,2216770.673645793
171,2020,41753051.98842039,7437618.161886007,7820202.800357089,3084401.1895324485,1551867.0332281357
171,2021,47484432.15435485,7398138.828979124,7817658.9894619,5894971.897816459,2545859.7370508867
171,2022,54002550.463780634,16061904.115205701,16286458.709997827,11827395.945534648,3038845.149711674
171,2023,61415401.30696749,11448105.88064325,38588093.028179586,15011386.631482536,4754566.146514879
172,2019,245651203.83471537,76005742.5550911,236352605.27566367,46674969.634723134,11891581.798187885
172,2020,255387395.30315182,56178103.382788524,159270520.93657967,71201565.91576488,19380789.4187487
172,2021,265509473.03157923,43616659.4116823,100116499.98263514,26524199.549570516,18166883.473368097
172,2022,276032731.3171704,45995409.63945432,47259268.115822636,28690278.478390407,19054969.46954823
172,2023,286973070.6344884,72841848.24553992,183373417.79211992,67594023.8466013,15027502.928870443
173,2019,114453279.94711775,18371273.41301086,27367517.09720655,13233451.15587472,4491516.116482956
173,2020,128815667.75420204,37818806.533284664,66271093.34065596,36359145.12009866,5853473.980716981
173,2021,144980347.1480053,33853162.11583851,80807717.88995087,37237463.402969904,9847691.79729187
173,2022,163173482.12069857,35591941.52679609,53313505.59333909,9764194.51081974,7997697.275475556
173,2023,183649617.28373307,41104772.07644925,93442165.96389592,31914872.879336815,13139311.257515209
174,2019,281326272.2685424,84321897.41309625,288468397.83503944,55716135.524708,22384684.241600636
174,2020,306813935.0004523,79798048.81037357,121876996.3852994,91041254.38705154,15125020.648047566
174,2021,334610734.9000259,98997815.28354238,346822389.4525561,62510988.69221662,15457942.060160326
174,2022,364925875.71086156,111127815.46980007,399009024.4436032,38866308.31939773,11355792.165717147
174,2023,397987514.66574323,87298514.41947898,253554837.4589654,36730274.40307134,23647413.504080623
175,2019,266769525.0865111,42165652.88352796,123201983.59536768,58721029.79411017,20936460.3056858
175,2020,294958933.7591552,67825818.47885574,146691562.90347323,52624593.651301615,16846152.99736743
175,2021,326127103.82163817,74913580.08504859,216561907.84328488,33800547.67844478,23719190.218565017
175,2022,360588799.57145315,80996378.4747448,272119018.10984284,36360435.782620095,11555288.76299743
175,2023,398692046.2995099,94508853.76911575,230407919.91448689,119083935.34723324,18386358.516174268
176,2019,325332976.42832255,63223236.57665528,146431073.17713216,27519138.648386568,20451911.641047582
176,2020,381444401.8460585,85284535.46638127,205236571.6284443,54172627.06964574,22258615.94199862
176,2021,447233579.87582886,103383361.5840294,406304419.3290454,62375145.63994884,32851227.566703923
176,2022,524369669.6046195,102322518.07162698,116369763.10108697,124432909.06869154,16059165.11446541
176,2023,614809716.3848909,156787825.6472055,523564040.08891565,47514400.2145817,42214475.98883155
177,2019,314390573.34110886,81609814.08689387,290097269.4476596,91022986.33307059,18079326.845518634
177,2020,363646129.290373,73180052.78981428,219460394.79632208,90795131.15439059,24934387.47395226
177,2021,420618550.8125716,117867187.57733771,422282446.0425613,23227388.820288315,31232809.278451994
177,2022,486516838.86451185,99974959.7694851,358384530.31990165,29914334.00824844,26906260.11530636
177,2023,562739408.524544,156930575.38169745,352490612.08541334,97795883.30595042,37049214.31929306
178,2019,226365531.09852618,67539877.79876262,228364406.1658664,38851092.57721617,8281677.17866204
178,2020,261623961.64805222,78833237.35793065,311538476.18433553,59990947.578267455,8999313.9609451
178,2021,302374204.1301762,88326753.0546641,201150947.03913292,54403644.070302285,23733412.391450502
178,2022,349471656.75272983,96194388.45702454,126628119.0544858,91264082.49629465,18492926.279120103
178,2023,403904953.5486136,94220034.64349806,150150155.87706512,48245388.51761559,23351159.096634433
179,2019,51104129.7882481,10235873.684338382,29190931.900915284,5778102.735860079,2965060.5533290375
179,2020,57685185.17329008,19416816.276656188,19830958.39461222,5499581.9691135865,2609560.7904380593
179,2021,65113731.55681786,11932869.281126749,29742639.14071517,16816977.91260235,2162951.8570541856
179,2022,73498906.59996508,19266958.647551626,66824875.01974434,14074406.120572612,5294395.118918349
179,2023,82963902.42473753,14569985.609644078,33662796.10197016,5857269.128469246,3481731.1875638193
180,2019,199174899.6162776,67429809.00379972,183281093.56971863,42924425.13084488,14721888.96816501
180,2020,236072810.99921533,38054976.07521325,128049114.82131912,43400394.35335025,18220652.453238152
180,2021,279806201.486428,44967159.10397371,62608210.13431455,64182366.75081845,10726220.26758636
180,2022,331641369.70658505,67595767.24376494,257466090.44913194,69109667.65855712,14341381.916576255
180,2023,393079200.9489993,96873225.97547545,239394544.98597625,72561609.15374081,29068193.13513478
181,2019,332684267.95495355,102229189.59315306,393448615.9879592,84845979.36237171,24639325.858652968
181,2020,392434007.4587775,59198452.071352474,87996245.53059989,114893596.22887945,19272709.82085881
181,2021,462914736.41611594,96380822.04952103,379812775.9537939,116042211.11754948,18699647.435243037
181,2022,546053729.0813458,177739653.3477325,370815055.39124125,157827408.90969977,34972827.82436286
181,2023,644124396.1082573,160023085.4534414,630509778.5027628,111251690.03314355,48844485.98631224
182,2019,238149630.55942214,40247097.476851076,111894322.24342111,50285819.715390526,17167823.40434686
182,2020,263009351.59247303,50784848.80314294,132732416.28811258,67389191.96774861,17183099.59325235
182,2021,290464103.86025393,58951486.6193889,64022403.5092746,16411250.728394466,22053139.926346194
182,2022,320784774.83975106,81385880.12832679,144664313.38684145,77749670.30077863,17090676.45207014
182,2023,354270529.1339466,82878017.06751451,240711582.6759674,63840145.651675954,11461099.608735172
183,2019,252465744.25117955,84641860.46806672,216938084.31109458,53924557.70076677,15506628.066256715
183,2020,297896655.73682153,63050177.72246326,114240682.46303754,22598020.985099494,21804041.05357399
183,2021,351502805.9049946,106148304.51605327,165032511.20891988,17866634.515674338,12771259.843219623
183,2022,414755319.2683001,104623740.83125886,128043692.53342666,38026665.90514061,32161591.780394472
183,2023,489390047.4519804,111856170.85993911,249086093.26666817,99420938.73966657,30295008.58518881
184,2019,307011154.35989344,56082673.1847332,170905830.0904979,81922124.93795629,20259401.95800961
184,2020,346483625.16067284,100847812.2825205,180799781.28583243,63287618.31229328,25927981.247198086
184,2021,391031077.534571,129437653.73492715,414334544.81778586,62599708.206046045,13360407.282995706
184,2022,441306002.63415563,126160625.28647245,152758962.15107906,45587190.31884007,17061296.42307957
184,2023,498044782.4986991,85987953.97105876,251362753.0885581,52929989.65222245,33161807.156416077
185,2019,287477432.88937104,46622288.456041574,182507511.8891488,51875603.621408865,17284858.796502974
185,2020,315941966.1887025,72960940.52414063,239061947.92004514,76196991.28395715,15913212.719268352
185,2021,347224910.82490075,107349293.3554981,256322319.75548252,88153331.4260538,17332302.79971493
185,2022,381605331.35807097,92646617.59799038,144905105.6831656,109803615.21151333,30352637.304498423
185,2023,419389923.8823277,113202983.68924004,243471960.53190008,59795438.71968519,15798493.68543639
186,2019,257221220.64725885,48566413.29584376,71998389.9743549,42292104.9705428,16103901.609743813
186,2020,299107353.605372,52059086.511274174,178670645.8658054,55306309.360309206,20211425.826498594
186,2021,347814261.80811673,112427251.80956173,422752820.91723114,21378826.98221853,11824562.90331014
186,2022,404452646.3790439,61992552.0887376,204336748.91910973,39633535.824431606,26972364.760013033
